date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precip.,condition
2021-08-13,10:00 AM,86,79,79,WSW,6,0,29.79,0.0,Partly Cloudy
2021-07-28,4:00 PM,86,79,79,WSW,15,0,29.61,0.0,Mostly Cloudy
2021-08-17,8:30 AM,82,77,84,VAR,1,0,29.85,0.0,Fair
2021-08-24,2:00 AM,79,79,100,VAR,1,0,29.7,0.0,Mostly Cloudy
2021-07-19,9:30 AM,82,73,74,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-07-30,6:30 PM,84,79,84,WSW,10,0,29.7,0.0,Mostly Cloudy
2021-08-13,4:00 AM,79,79,100,SW,3,0,29.79,0.0,Mostly Cloudy
2021-07-13,8:30 AM,84,79,84,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-09-02,3:00 PM,88,77,70,CALM,0,0,29.64,0.0,Light Rain Shower
2021-08-06,11:00 AM,90,79,70,WSW,16,0,29.76,0.0,Partly Cloudy
2021-07-16,1:30 AM,77,77,100,CALM,0,0,29.79,0.0,Partly Cloudy
2021-08-20,6:30 PM,79,75,89,N,5,0,29.76,0.0,Mostly Cloudy
2021-07-13,10:30 PM,82,77,84,ESE,9,0,29.76,0.0,Light Rain with Thunder
2021-08-15,6:30 AM,81,79,94,VAR,1,0,29.79,0.0,Mostly Cloudy
2021-08-07,7:00 PM,88,79,75,WSW,14,0,29.7,0.0,Partly Cloudy
2021-07-10,4:30 AM,79,77,94,S,6,0,29.7,0.0,Partly Cloudy
2021-09-02,5:30 AM,79,77,94,NNW,2,0,29.73,0.0,Partly Cloudy
2021-07-20,11:30 AM,90,79,70,W,14,29,29.76,0.0,Partly Cloudy
2021-08-01,4:30 PM,90,77,66,WSW,15,0,29.61,0.0,Heavy T-Storm
2021-08-17,12:30 PM,93,77,59,VAR,1,0,29.79,0.0,Partly Cloudy
2021-07-19,5:00 PM,73,73,100,VAR,3,0,29.67,0.0,Light Rain
2021-07-22,11:30 AM,81,75,84,SW,7,0,29.76,0.0,Mostly Cloudy
2021-07-26,8:00 AM,82,75,79,WSW,9,0,29.73,0.0,Partly Cloudy
2021-09-03,3:00 AM,79,75,89,W,5,0,29.7,0.0,Partly Cloudy
2021-07-25,11:00 AM,84,77,79,WSW,15,0,29.76,0.0,Mostly Cloudy
2021-08-17,11:30 AM,91,77,63,VAR,1,0,29.82,0.0,Mostly Cloudy
2021-07-01,12:00 AM,81,79,94,WSW,6,0,29.76,0.0,Partly Cloudy
2021-08-24,5:30 PM,79,77,94,SSW,7,0,29.67,0.0,Light Rain
2021-07-19,10:00 PM,77,70,78,SW,6,0,29.79,0.0,Partly Cloudy
2021-07-13,9:30 AM,86,79,79,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-07-07,5:00 AM,79,77,94,SSW,6,0,29.7,0.0,Partly Cloudy
2021-07-01,3:30 PM,95,72,47,WSW,8,0,29.67,0.0,Partly Cloudy
2021-07-22,3:30 AM,79,77,94,WSW,8,0,29.73,0.0,Partly Cloudy
2021-07-27,11:00 AM,90,79,70,W,17,0,29.7,0.0,Mostly Cloudy
2021-08-12,5:30 PM,84,75,74,WSW,9,0,29.76,0.0,Partly Cloudy
2021-08-11,1:00 PM,88,77,70,SSW,13,0,29.73,0.0,Light Rain with Thunder
2021-09-03,12:30 AM,79,75,89,CALM,0,0,29.76,0.0,Partly Cloudy
2021-08-29,10:30 PM,79,77,94,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-07-10,11:00 AM,88,75,66,SE,5,0,29.73,0.0,Partly Cloudy
2021-07-30,11:30 AM,90,79,70,W,14,0,29.73,0.0,Partly Cloudy
2021-07-22,6:00 AM,79,79,100,WSW,6,0,29.73,0.0,Light Rain Shower
2021-07-31,4:30 PM,91,77,63,WSW,13,0,29.64,0.0,Partly Cloudy
2021-08-23,2:30 PM,90,79,70,WSW,12,0,29.67,0.0,Partly Cloudy
2021-07-28,11:30 AM,88,79,75,WSW,18,0,29.67,0.0,Mostly Cloudy
2021-08-27,1:00 AM,77,77,100,ENE,1,0,29.73,0.0,Partly Cloudy
2021-07-05,9:30 PM,77,77,100,VAR,3,0,29.7,0.0,Mostly Cloudy
2021-08-03,12:00 PM,90,79,70,WSW,16,0,29.73,0.0,Partly Cloudy
2021-08-22,6:00 PM,86,77,74,WSW,14,0,29.67,0.0,Light Rain with Thunder
2021-07-20,1:00 AM,77,73,89,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-16,5:00 PM,90,72,55,WNW,9,0,29.7,0.0,Fair
2021-08-07,6:00 AM,81,79,94,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-08-27,6:30 AM,79,77,94,NE,1,0,29.73,0.0,Partly Cloudy
2021-07-03,8:30 AM,88,81,79,VAR,3,0,29.76,0.0,Fair
2021-07-05,7:00 AM,84,82,94,VAR,3,0,29.67,0.0,Partly Cloudy
2021-08-12,2:30 AM,81,77,89,VAR,1,0,29.82,0.0,Partly Cloudy
2021-08-29,11:00 PM,79,77,94,VAR,1,0,29.79,0.0,Mostly Cloudy
2021-08-14,12:30 PM,90,77,66,WSW,13,0,29.73,0.0,Partly Cloudy
2021-07-23,1:30 PM,75,75,100,W,7,0,29.7,0.0,Light Rain
2021-08-18,5:30 AM,75,75,100,VAR,2,0,29.76,0.0,Partly Cloudy
2021-08-20,10:00 PM,79,77,94,NE,2,0,29.85,0.0,Mostly Cloudy
2021-08-04,12:00 PM,90,79,70,W,15,0,29.73,0.0,Partly Cloudy
2021-08-02,11:30 AM,88,81,79,W,16,0,29.7,0.0,Mostly Cloudy
2021-08-19,6:30 AM,77,75,94,VAR,2,0,29.73,0.0,Fair
2021-08-12,7:00 AM,82,79,89,VAR,1,0,29.85,0.0,Partly Cloudy
2021-08-18,5:00 PM,91,75,59,VAR,1,0,29.64,0.0,Partly Cloudy
2021-07-07,12:30 PM,91,75,59,WSW,13,0,29.67,0.0,Partly Cloudy
2021-08-04,5:00 AM,81,79,94,WSW,12,0,29.73,0.0,Mostly Cloudy
2021-07-08,3:30 AM,79,77,94,SW,6,0,29.7,0.0,Partly Cloudy
2021-08-23,5:30 PM,79,75,89,VAR,2,0,29.67,0.0,Mostly Cloudy
2021-08-02,9:00 AM,84,79,84,WSW,16,0,29.76,0.0,Partly Cloudy
2021-08-21,3:30 PM,91,72,52,VAR,1,0,29.67,0.0,Partly Cloudy
2021-08-03,10:00 PM,82,79,89,WSW,14,0,29.79,0.0,Partly Cloudy
2021-07-29,3:30 AM,81,79,94,WSW,8,0,29.67,0.0,Partly Cloudy
2021-08-05,5:30 PM,86,77,74,SW,17,0,29.7,0.0,Fair
2021-07-09,6:30 PM,84,73,70,SW,7,0,29.67,0.0,Partly Cloudy
2021-08-24,6:30 PM,79,77,94,S,5,0,29.7,0.0,Light Rain
2021-07-13,7:30 PM,84,77,79,SSE,6,0,29.7,0.0,Partly Cloudy
2021-07-27,8:30 AM,86,79,79,WSW,13,0,29.7,0.0,Partly Cloudy
2021-07-18,3:30 PM,84,75,74,WSW,24,0,29.61,0.0,Partly Cloudy
2021-07-13,3:30 PM,91,73,55,VAR,2,0,29.64,0.0,Partly Cloudy
2021-08-17,4:30 PM,86,77,74,S,7,0,29.7,0.0,Light Rain with Thunder
2021-07-20,4:30 AM,77,75,94,CALM,0,0,29.73,0.0,Partly Cloudy
2021-09-03,6:30 PM,79,77,94,W,14,0,29.7,0.0,Light Rain
2021-07-24,1:30 AM,81,79,94,WSW,8,0,29.7,0.0,Mostly Cloudy
2021-08-19,3:30 AM,75,75,100,VAR,2,0,29.76,0.0,Thunder in the Vicinity
2021-08-08,10:30 PM,82,79,89,W,7,0,29.79,0.0,Partly Cloudy
2021-08-14,6:00 AM,79,77,94,VAR,1,0,29.73,0.0,Partly Cloudy
2021-08-18,3:00 PM,93,75,56,NNW,5,0,29.67,0.0,Partly Cloudy
2021-08-13,9:30 PM,81,75,84,VAR,2,0,29.79,0.0,Mostly Cloudy
2021-08-25,4:30 PM,84,75,74,SW,10,0,29.67,0.0,Mostly Cloudy
2021-08-23,2:30 AM,79,77,94,NE,5,0,29.73,0.0,Mostly Cloudy
2021-08-27,11:00 PM,82,77,84,VAR,3,0,29.73,0.0,Mostly Cloudy
2021-07-23,5:30 AM,79,79,100,WSW,7,0,29.7,0.0,Mostly Cloudy
2021-09-03,3:30 AM,79,75,89,VAR,3,0,29.7,0.0,Partly Cloudy
2021-07-17,4:30 PM,90,77,66,NW,8,0,29.61,0.0,Partly Cloudy
2021-08-09,10:30 PM,82,75,79,WNW,3,0,29.76,0.0,Partly Cloudy
2021-08-23,7:00 PM,79,79,100,VAR,3,0,29.73,0.0,Light Rain
2021-07-28,12:30 PM,77,77,100,WNW,26,0,29.67,0.0,Rain Shower
2021-07-20,10:00 AM,88,79,75,W,10,0,29.79,0.0,Mostly Cloudy
2021-07-09,10:30 PM,81,79,94,VAR,3,0,29.76,0.0,Partly Cloudy
2021-07-13,8:30 PM,84,77,79,SSE,5,0,29.73,0.0,Partly Cloudy
2021-07-17,1:00 AM,81,75,84,WNW,7,0,29.76,0.0,Partly Cloudy
2021-09-03,5:00 AM,77,77,100,WSW,9,0,29.7,0.0,Partly Cloudy
2021-08-03,12:30 PM,91,79,66,W,14,0,29.7,0.0,Mostly Cloudy
2021-07-12,1:00 AM,82,77,84,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-06,1:30 PM,90,77,66,W,16,0,29.7,0.0,Mostly Cloudy
2021-08-18,5:00 AM,75,73,94,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-05,6:00 PM,79,79,100,W,8,0,29.67,0.0,Light Rain
2021-07-18,12:00 PM,91,77,63,W,15,0,29.64,0.0,Partly Cloudy
2021-08-19,4:00 PM,93,72,49,WNW,5,0,29.64,0.0,Partly Cloudy
2021-08-15,5:30 AM,81,79,94,WSW,3,0,29.76,0.0,Partly Cloudy
2021-07-20,2:00 PM,84,75,74,WSW,13,32,29.73,0.0,Partly Cloudy
2021-07-18,7:00 PM,79,73,83,WSW,7,0,29.7,0.0,Mostly Cloudy
2021-07-11,12:00 AM,82,79,89,S,6,0,29.79,0.0,Partly Cloudy
2021-08-20,12:00 PM,88,75,66,WSW,5,0,29.76,0.0,Light Rain Shower
2021-07-19,2:30 AM,77,77,100,VAR,2,0,29.73,0.0,Mostly Cloudy
2021-07-30,8:00 AM,82,81,94,WSW,12,0,29.76,0.0,Partly Cloudy
2021-07-18,10:30 PM,79,77,94,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-07-19,5:30 AM,75,73,94,WNW,6,0,29.7,0.0,Mostly Cloudy
2021-07-11,3:00 PM,93,72,49,SE,5,0,29.67,0.0,Partly Cloudy
2021-07-09,9:30 AM,82,77,84,SSW,14,0,29.76,0.0,Mostly Cloudy
2021-07-13,9:00 AM,84,79,84,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-07-12,11:00 PM,81,77,89,VAR,2,0,29.79,0.0,Partly Cloudy
2021-07-11,2:30 AM,82,77,84,SSE,6,0,29.73,0.0,Partly Cloudy
2021-09-01,5:30 AM,79,77,94,CALM,0,0,29.76,0.0,Partly Cloudy
2021-08-13,1:30 AM,82,77,84,SW,7,0,29.82,0.0,Light Rain
2021-08-30,4:00 PM,86,79,79,W,6,0,29.64,0.0,T-Storm
2021-08-06,4:00 AM,81,79,94,WSW,9,0,29.73,0.0,Partly Cloudy
2021-07-15,12:30 PM,91,77,63,W,5,0,29.7,0.0,Partly Cloudy
2021-08-22,9:00 AM,86,77,74,WSW,6,0,29.76,0.0,Partly Cloudy
2021-08-25,12:00 PM,88,77,70,WSW,12,0,29.7,0.0,Mostly Cloudy
2021-08-20,11:30 PM,77,77,100,VAR,1,0,29.85,0.0,Mostly Cloudy
2021-07-14,2:00 AM,79,77,94,VAR,3,0,29.7,0.0,Partly Cloudy
2021-07-01,10:00 AM,91,75,59,W,8,0,29.76,0.0,Partly Cloudy
2021-08-28,3:00 AM,79,77,94,VAR,3,0,29.73,0.0,Mostly Cloudy
2021-08-05,9:30 PM,82,79,89,SW,13,0,29.79,0.0,Partly Cloudy
2021-09-04,6:00 PM,81,77,89,WSW,7,0,29.67,0.0,Mostly Cloudy
2021-08-21,9:00 PM,81,79,94,S,2,0,29.76,0.0,Partly Cloudy
2021-07-08,5:00 AM,79,77,94,VAR,3,0,29.7,0.0,Partly Cloudy
2021-07-02,5:30 PM,93,72,49,W,7,0,29.67,0.0,Fair
2021-08-06,2:00 PM,91,77,63,W,16,0,29.7,0.0,Mostly Cloudy
2021-08-02,6:30 AM,81,79,94,WSW,9,0,29.7,0.0,Partly Cloudy
2021-07-11,11:00 PM,82,77,84,VAR,2,0,29.82,0.0,Partly Cloudy
2021-07-25,8:30 AM,81,77,89,WSW,9,0,29.76,0.0,Mostly Cloudy
2021-07-23,5:00 AM,79,79,100,WSW,6,0,29.7,0.0,Mostly Cloudy
2021-07-26,11:00 AM,88,77,70,WSW,16,0,29.73,0.0,Mostly Cloudy
2021-08-19,3:00 AM,75,73,94,NW,5,0,29.76,0.0,Mostly Cloudy
2021-07-14,5:00 PM,84,77,79,SSE,9,0,29.64,0.0,Partly Cloudy
2021-07-20,12:00 PM,91,77,63,WNW,15,0,29.76,0.0,Partly Cloudy
2021-08-14,11:30 PM,82,77,84,W,8,0,29.76,0.0,Mostly Cloudy
2021-09-01,6:30 PM,84,77,79,S,8,0,29.7,0.0,Partly Cloudy
2021-08-09,11:30 AM,90,79,70,WNW,7,0,29.7,0.0,Mostly Cloudy
2021-08-06,6:30 PM,86,77,74,W,10,0,29.7,0.0,Partly Cloudy
2021-07-15,2:30 AM,79,77,94,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-05,9:30 AM,86,82,89,VAR,2,0,29.7,0.0,Light Rain Shower
2021-07-11,7:30 AM,82,79,89,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-15,9:00 PM,77,77,100,VAR,2,0,29.79,0.0,Mostly Cloudy
2021-08-14,3:00 PM,91,75,59,WSW,10,0,29.67,0.0,Partly Cloudy
2021-09-02,11:30 PM,79,75,89,VAR,1,0,29.79,0.0,Partly Cloudy
2021-07-27,4:00 AM,79,77,94,WSW,8,0,29.67,0.0,Fair
2021-08-05,9:00 PM,82,79,89,SW,10,0,29.76,0.0,Partly Cloudy
2021-09-04,4:00 PM,81,77,89,WSW,9,0,29.67,0.0,Mostly Cloudy
2021-08-24,9:00 AM,86,77,74,SW,7,0,29.73,0.0,Mostly Cloudy
2021-08-14,12:30 AM,79,77,94,VAR,1,0,29.79,0.0,Mostly Cloudy
2021-08-11,9:30 AM,88,79,75,SW,10,0,29.79,0.0,Mostly Cloudy
2021-08-07,4:00 PM,91,79,66,W,14,0,29.67,0.0,Partly Cloudy
2021-08-25,9:00 PM,79,77,94,WSW,5,0,29.76,0.0,Mostly Cloudy
2021-08-05,2:00 PM,91,79,66,W,16,0,29.7,0.0,Mostly Cloudy
2021-08-18,8:00 AM,82,75,79,VAR,2,0,29.82,0.0,Partly Cloudy
2021-07-28,2:00 PM,82,81,94,W,6,0,29.61,0.0,Mostly Cloudy
2021-08-29,4:00 AM,75,75,100,VAR,1,0,29.7,0.0,Partly Cloudy
2021-08-10,4:00 PM,81,79,94,SSW,9,0,29.64,0.0,Rain Shower
2021-08-22,7:30 AM,82,79,89,VAR,3,0,29.76,0.0,Fair
2021-07-10,5:00 PM,90,73,59,SSE,8,0,29.64,0.0,Partly Cloudy
2021-08-13,7:00 PM,81,75,84,SW,9,0,29.76,0.0,Mostly Cloudy
2021-07-03,2:00 AM,82,81,94,WSW,7,0,29.73,0.0,Fair
2021-08-30,3:30 AM,77,77,100,WNW,2,0,29.73,0.0,Partly Cloudy
2021-07-18,4:30 AM,81,79,94,WSW,8,0,29.67,0.0,Partly Cloudy
2021-08-25,1:00 AM,79,77,94,SW,5,0,29.73,0.0,Partly Cloudy
2021-07-19,6:00 PM,75,73,94,CALM,0,0,29.7,0.0,Light Rain
2021-07-05,2:00 PM,79,77,94,WSW,14,0,29.64,0.0,Light Rain
2021-08-11,11:30 AM,84,81,89,WSW,7,0,29.76,0.0,Partly Cloudy
2021-08-22,3:00 AM,79,77,94,W,6,0,29.76,0.0,Partly Cloudy
2021-07-01,7:00 AM,82,81,94,VAR,3,0,29.79,0.0,Fair
2021-08-13,5:30 PM,82,75,79,W,12,0,29.7,0.0,Partly Cloudy
2021-09-01,12:30 PM,90,75,62,SSE,7,0,29.73,0.0,Partly Cloudy
2021-07-26,3:00 AM,79,77,94,WSW,6,0,29.7,0.0,Partly Cloudy
2021-07-07,10:30 AM,88,79,75,SW,9,0,29.73,0.0,Mostly Cloudy
2021-07-12,3:30 PM,90,77,66,SE,12,0,29.67,0.0,Thunder in the Vicinity
2021-08-28,8:30 AM,82,77,84,VAR,2,0,29.73,0.0,Partly Cloudy
2021-07-24,8:30 AM,86,81,84,WSW,14,0,29.7,0.0,Partly Cloudy
2021-08-31,10:30 PM,79,77,94,VAR,1,0,29.82,0.0,Mostly Cloudy
2021-08-05,6:30 PM,84,77,79,WSW,17,0,29.7,0.0,Fair
2021-07-24,12:00 AM,81,79,94,WSW,10,0,29.73,0.0,Mostly Cloudy
2021-07-25,2:30 PM,88,75,66,W,14,0,29.67,0.0,Partly Cloudy
2021-08-10,5:00 PM,79,79,100,SSW,13,0,29.64,0.0,Light Rain
2021-07-31,3:00 AM,81,77,89,SW,10,0,29.73,0.0,Partly Cloudy
2021-07-07,4:00 AM,79,77,94,SSW,5,0,29.67,0.0,Partly Cloudy
2021-07-14,8:30 PM,81,77,89,SW,6,0,29.73,0.0,Partly Cloudy
2021-07-06,3:30 AM,79,79,100,VAR,1,0,29.64,0.0,Partly Cloudy
2021-07-24,7:00 PM,84,79,84,WSW,14,0,29.67,0.0,Mostly Cloudy
2021-07-03,6:30 AM,82,81,94,VAR,2,0,29.73,0.0,Fair
2021-08-05,6:30 AM,81,79,94,WSW,12,0,29.76,0.0,Partly Cloudy
2021-07-04,3:30 PM,91,82,75,NNW,7,0,29.58,0.0,Partly Cloudy
2021-08-30,7:00 PM,73,73,100,SW,6,0,29.73,0.0,Partly Cloudy
2021-07-16,9:00 PM,84,75,74,WSW,12,0,29.76,0.0,Partly Cloudy
2021-07-30,2:30 AM,77,77,100,WSW,3,0,29.7,0.0,Mostly Cloudy
2021-08-27,10:00 PM,82,77,84,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-07-14,4:30 AM,77,77,100,N,2,0,29.73,0.0,Partly Cloudy
2021-07-14,3:30 PM,90,75,62,VAR,3,0,29.61,0.0,Partly Cloudy
2021-08-09,1:00 AM,82,79,89,WSW,12,0,29.76,0.0,Partly Cloudy
2021-07-30,11:00 PM,81,77,89,WSW,9,0,29.79,0.0,Mostly Cloudy
2021-08-17,10:30 AM,88,77,70,VAR,1,0,29.85,0.0,Partly Cloudy
2021-07-01,11:00 PM,82,77,84,SSW,6,0,29.79,0.0,Partly Cloudy
2021-08-15,12:00 AM,82,77,84,W,6,0,29.76,0.0,Mostly Cloudy
2021-08-28,3:30 PM,81,77,89,ENE,3,0,29.64,0.0,Partly Cloudy
2021-08-16,6:00 AM,79,77,94,VAR,3,0,29.85,0.0,Fair
2021-08-01,8:30 PM,81,79,94,WSW,12,0,29.7,0.0,Partly Cloudy
2021-08-19,12:00 PM,91,75,59,VAR,3,0,29.73,0.0,Partly Cloudy
2021-08-23,6:00 AM,79,77,94,ENE,5,0,29.73,0.0,Partly Cloudy
2021-08-15,7:00 AM,81,79,94,CALM,0,0,29.79,0.0,Mostly Cloudy
2021-08-13,12:00 AM,82,77,84,SSW,3,0,29.82,0.0,Partly Cloudy
2021-08-16,11:00 PM,77,77,100,CALM,0,0,29.88,0.0,Partly Cloudy
2021-07-31,1:30 AM,81,77,89,WSW,9,0,29.73,0.0,Partly Cloudy
2021-08-18,2:30 AM,75,75,100,WSW,2,0,29.76,0.0,Mostly Cloudy
2021-09-02,9:00 AM,84,77,79,VAR,1,0,29.79,0.0,Partly Cloudy
2021-08-29,7:00 PM,84,77,79,E,7,0,29.67,0.0,Partly Cloudy
2021-08-08,12:00 AM,82,79,89,WSW,8,0,29.79,0.0,Partly Cloudy
2021-08-26,8:00 PM,77,75,94,VAR,1,0,29.73,0.0,Mostly Cloudy
2021-09-01,12:00 AM,79,77,94,W,2,0,29.79,0.0,Partly Cloudy
2021-07-19,12:30 PM,90,75,62,W,13,0,29.7,0.0,Partly Cloudy
2021-08-18,7:30 PM,81,77,89,W,8,0,29.73,0.0,Light Rain with Thunder
2021-07-08,4:30 PM,81,77,89,WSW,13,0,29.67,0.0,Partly Cloudy
2021-07-30,6:00 AM,77,77,100,WSW,5,0,29.73,0.0,Partly Cloudy
2021-07-05,2:30 PM,79,77,94,SSW,9,0,29.61,0.0,Mostly Cloudy
2021-07-06,2:30 AM,79,79,100,VAR,1,0,29.64,0.0,Partly Cloudy
2021-08-26,5:30 PM,79,77,94,SE,6,0,29.7,0.0,Light Rain
2021-08-23,9:00 PM,79,77,94,E,6,0,29.76,0.0,Mostly Cloudy
2021-07-17,8:00 PM,84,77,79,WSW,15,0,29.7,0.0,Partly Cloudy
2021-08-05,2:30 PM,90,77,66,WSW,20,0,29.67,0.0,Partly Cloudy
2021-07-23,9:00 AM,84,81,89,WSW,12,0,29.73,0.0,Mostly Cloudy
2021-07-24,10:00 PM,82,79,89,WSW,10,0,29.73,0.0,Partly Cloudy
2021-08-12,4:00 PM,86,77,74,WSW,9,0,29.76,0.0,Partly Cloudy
2021-08-16,2:00 AM,79,77,94,WNW,1,0,29.82,0.0,Partly Cloudy
2021-08-09,4:30 AM,82,79,89,SW,7,0,29.73,0.0,Partly Cloudy
2021-08-30,9:00 AM,84,75,74,VAR,1,0,29.79,0.0,Partly Cloudy
2021-08-23,11:30 PM,77,77,100,VAR,3,0,29.73,0.0,Mostly Cloudy
2021-07-16,5:30 PM,90,72,55,WNW,10,0,29.7,0.0,Fair
2021-08-13,10:30 PM,81,75,84,W,5,0,29.82,0.0,Mostly Cloudy
2021-08-06,3:30 PM,90,77,66,W,13,0,29.67,0.0,Partly Cloudy
2021-08-02,8:00 PM,84,79,84,WSW,12,0,29.7,0.0,Mostly Cloudy
2021-07-11,7:30 PM,86,75,70,SSE,6,0,29.73,0.0,Partly Cloudy
2021-07-01,7:00 PM,86,79,79,S,10,0,29.73,0.0,Partly Cloudy
2021-08-17,11:30 PM,75,73,94,NE,5,0,29.85,0.0,Thunder in the Vicinity
2021-07-01,1:00 AM,82,79,89,SW,6,0,29.76,0.0,Fair
2021-08-03,4:30 PM,90,77,66,W,18,0,29.64,0.0,Partly Cloudy
2021-08-31,6:00 PM,84,77,79,SE,5,0,29.7,0.0,Mostly Cloudy
2021-08-04,4:00 AM,81,79,94,SW,12,0,29.73,0.0,Partly Cloudy
2021-08-11,3:00 PM,82,75,79,VAR,2,0,29.76,0.0,Light Rain Shower
2021-08-02,5:30 PM,86,79,79,WSW,15,0,29.67,0.0,Partly Cloudy
2021-07-30,10:30 PM,81,77,89,WSW,10,0,29.79,0.0,Mostly Cloudy
2021-08-23,11:00 AM,88,77,70,WSW,10,0,29.73,0.0,Mostly Cloudy
2021-08-20,6:00 PM,75,75,100,SSW,5,0,29.76,0.0,Light Rain Shower
2021-09-04,6:30 AM,79,77,94,NNW,1,0,29.76,0.0,Mostly Cloudy
2021-08-25,1:30 AM,79,77,94,SSW,5,0,29.73,0.0,Partly Cloudy
2021-08-08,1:30 PM,93,79,63,W,10,0,29.7,0.0,Mostly Cloudy
2021-07-15,3:30 PM,82,77,84,WNW,12,0,29.67,0.0,Light Rain with Thunder
2021-07-24,11:30 PM,82,79,89,WSW,9,0,29.73,0.0,Partly Cloudy
2021-08-24,3:00 AM,79,79,100,VAR,2,0,29.7,0.0,Mostly Cloudy
2021-07-21,2:30 PM,86,77,74,WSW,18,0,29.7,0.0,Mostly Cloudy
2021-07-25,10:00 AM,84,77,79,W,12,0,29.76,0.0,Partly Cloudy
2021-07-31,8:30 PM,84,79,84,WSW,9,0,29.73,0.0,Partly Cloudy
2021-07-26,5:00 AM,79,77,94,SW,6,0,29.7,0.0,Mostly Cloudy
2021-08-18,3:30 PM,93,75,56,VAR,3,0,29.64,0.0,Partly Cloudy
2021-07-14,4:00 AM,77,75,94,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-07,10:30 PM,79,77,94,WSW,8,0,29.76,0.0,Mostly Cloudy
2021-07-02,1:00 PM,91,75,59,WSW,10,0,29.73,0.0,Mostly Cloudy
2021-08-06,8:00 AM,84,79,84,WSW,14,0,29.79,0.0,Partly Cloudy
2021-08-21,10:30 AM,90,77,66,VAR,2,0,29.79,0.0,Partly Cloudy
2021-07-06,12:30 PM,81,79,94,SW,21,36,29.64,0.0,Partly Cloudy
2021-07-30,4:00 AM,77,77,100,WSW,8,0,29.7,0.0,Mostly Cloudy
2021-08-25,8:00 PM,79,75,89,W,5,0,29.73,0.0,Light Rain
2021-07-06,4:00 AM,79,79,100,ENE,1,0,29.64,0.0,Partly Cloudy
2021-09-01,6:30 AM,79,79,100,VAR,1,0,29.76,0.0,Fair
2021-07-13,11:30 PM,79,79,100,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-21,6:30 AM,81,79,94,VAR,3,0,29.73,0.0,Partly Cloudy
2021-08-05,2:00 AM,81,77,89,WSW,10,0,29.73,0.0,Partly Cloudy
2021-07-14,9:30 AM,84,79,84,VAR,2,0,29.73,0.0,Partly Cloudy
2021-08-21,2:00 AM,77,77,100,VAR,2,0,29.79,0.0,Partly Cloudy
2021-07-18,3:30 AM,81,79,94,WSW,9,0,29.67,0.0,Partly Cloudy
2021-07-01,6:30 AM,82,81,94,VAR,2,0,29.79,0.0,Fair
2021-07-13,6:00 PM,86,77,74,SSE,8,0,29.67,0.0,Partly Cloudy
2021-08-19,9:30 AM,88,77,70,VAR,1,0,29.79,0.0,Fair
2021-07-09,3:00 AM,79,77,94,S,5,0,29.7,0.0,Partly Cloudy
2021-08-17,5:30 AM,77,75,94,VAR,1,0,29.82,0.0,Fair
2021-07-05,8:30 PM,77,77,100,W,5,0,29.67,0.0,Mostly Cloudy
2021-07-11,7:00 AM,82,77,84,SSW,3,0,29.76,0.0,Partly Cloudy
2021-07-21,6:00 AM,79,79,100,W,5,0,29.73,0.0,Partly Cloudy
2021-08-09,6:00 PM,90,79,70,WSW,13,0,29.64,0.0,Partly Cloudy
2021-08-03,8:30 PM,82,77,84,WSW,13,0,29.76,0.0,Partly Cloudy
2021-09-02,10:00 PM,79,75,89,SW,5,0,29.79,0.0,Partly Cloudy
2021-08-06,4:30 PM,90,77,66,W,16,0,29.67,0.0,Partly Cloudy
2021-07-20,11:30 PM,81,77,89,SW,7,0,29.76,0.0,Partly Cloudy
2021-07-17,2:30 PM,91,73,55,W,9,0,29.64,0.0,Mostly Cloudy
2021-07-07,9:00 AM,84,79,84,WSW,6,0,29.73,0.0,Partly Cloudy
2021-08-28,10:00 AM,84,77,79,VAR,1,0,29.76,0.0,Mostly Cloudy
2021-08-03,2:00 AM,81,79,94,WSW,9,0,29.7,0.0,Partly Cloudy
2021-08-28,2:30 PM,81,77,89,VAR,3,0,29.64,0.0,Partly Cloudy
2021-07-12,12:30 AM,82,77,84,S,3,0,29.79,0.0,Partly Cloudy
2021-07-05,9:00 PM,77,77,100,W,5,0,29.7,0.0,Mostly Cloudy
2021-08-18,11:30 PM,77,75,94,SSW,3,0,29.76,0.0,Mostly Cloudy
2021-07-25,7:30 PM,79,77,94,W,5,0,29.7,0.0,Mostly Cloudy
2021-07-04,1:30 AM,82,79,89,S,6,0,29.67,0.0,Partly Cloudy
2021-08-29,6:30 PM,86,77,74,ESE,5,0,29.67,0.0,Partly Cloudy
